"Start Time,""Period (min)"",""NE Name"",""FEGE"",""VS.FEGE.RXMEANSPEED (kbit/s)"",""VS.FEGE.TXMEANSPEED (kbit/s)"""
"04/20/2018 04:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",86686.273,225381.313"
"04/20/2018 04:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 04:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 04:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 04:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",181500.185,23618.328"
"04/20/2018 04:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",1802.445,2273.848"
"04/20/2018 04:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 04:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",60516.86,154332.443"
"04/20/2018 04:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",3135.122,2186.017"
"04/20/2018 04:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.338,0.261"
"04/20/2018 04:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.037,0.256"
"04/20/2018 04:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",123220.19,21019.694"
"04/20/2018 04:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 04:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 04:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/20/2018 04:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",38159.884,81868.552"
"04/20/2018 04:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",63553.622,11297.52"
"04/20/2018 04:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",619.802,549.206"
"04/20/2018 04:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 04:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 04:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 04:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",84756.618,182500.613"
"04/20/2018 04:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",140565.252,28102.597"
"04/20/2018 04:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",1933.663,1630.349"
"04/20/2018 04:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.023,1.023"
"04/20/2018 04:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",81382.028,200369.668"
"04/20/2018 04:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 04:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 04:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 04:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",156799.309,20027.226"
"04/20/2018 04:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",1907.206,1502.3"
"04/20/2018 04:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",57085.55,126547.291"
"04/20/2018 04:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",1963.925,1903.3"
"04/20/2018 04:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 04:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 04:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",98482.723,19052.806"
"04/20/2018 04:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 04:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 04:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.048,0.257"
"04/20/2018 05:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.348,0.262"
"04/20/2018 05:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",35701.985,68670.357"
"04/20/2018 05:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",50731.503,9543.814"
"04/20/2018 05:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",529.812,463.47"
"04/20/2018 05:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 05:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 05:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 05:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",81965.397,185704.815"
"04/20/2018 05:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",143444.785,25326.237"
"04/20/2018 05:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",1575.204,1711.068"
"04/20/2018 05:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 05:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",81320.018,208203.406"
"04/20/2018 05:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 05:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 05:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 05:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",164756.779,19902.399"
"04/20/2018 05:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",1739.564,1918.167"
"04/20/2018 05:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",56157.336,104985.786"
"04/20/2018 05:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",2390.649,1990.45"
"04/20/2018 05:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 05:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.036,0.256"
"04/20/2018 05:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",77497.678,18648.369"
"04/20/2018 05:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.134,1.023"
"04/20/2018 05:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 05:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/20/2018 05:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",37427.904,80642.173"
"04/20/2018 05:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",61326.313,10187.574"
"04/20/2018 05:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",588.215,513.731"
"04/20/2018 05:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 05:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 05:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.322,0.261"
"04/20/2018 05:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",85703.578,206322.06"
"04/20/2018 05:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",161914.358,27281.553"
"04/20/2018 05:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",1999.724,2252.225"
"04/20/2018 05:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 05:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",83225.361,208633.344"
"04/20/2018 05:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 05:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.021,0.255"
"04/20/2018 05:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 05:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",164464.383,19954.404"
"04/20/2018 05:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",1894.529,2784.799"
"04/20/2018 05:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",54420.16,118697.734"
"04/20/2018 05:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",2350.569,2681.408"
"04/20/2018 05:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 05:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 05:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",91121.315,16446.058"
"04/20/2018 05:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 05:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 05:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 06:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/20/2018 06:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",43667.648,102960.969"
"04/20/2018 06:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",79447.275,12684.248"
"04/20/2018 06:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",1383.563,1198.586"
"04/20/2018 06:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 06:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 06:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 06:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",95354.875,256784.563"
"04/20/2018 06:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",205130.667,30950.981"
"04/20/2018 06:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",2908.33,2866.586"
"04/20/2018 06:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 06:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",96151.585,253746.027"
"04/20/2018 06:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 06:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.049,0.257"
"04/20/2018 06:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 06:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",201082.557,25697.947"
"04/20/2018 06:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",3215.35,2975.605"
"04/20/2018 06:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",62052.231,167675.965"
"04/20/2018 06:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",4388.012,3297.272"
"04/20/2018 06:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 06:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 06:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",134173.243,20647.995"
"04/20/2018 06:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 06:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 06:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/20/2018 06:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",56264.863,190516.246"
"04/20/2018 06:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",157961.628,18705.992"
"04/20/2018 06:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",2715.855,2087.472"
"04/20/2018 06:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 06:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 06:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 06:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",130858.439,428376.507"
"04/20/2018 06:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",358611.136,50850.871"
"04/20/2018 06:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",5509.489,4623.713"
"04/20/2018 06:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 06:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",132497.242,442729.334"
"04/20/2018 06:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 06:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 06:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.337,0.261"
"04/20/2018 06:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",368144.779,43642.261"
"04/20/2018 06:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",6781.975,6240.15"
"04/20/2018 06:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",81618.043,233113.028"
"04/20/2018 06:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",6267.676,6367.914"
"04/20/2018 06:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.334,0.261"
"04/20/2018 06:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 06:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",192461.487,32358.872"
"04/20/2018 06:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 06:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 06:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 07:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.337,0.261"
"04/20/2018 07:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",80103.455,318138.085"
"04/20/2018 07:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",270275.834,30324.712"
"04/20/2018 07:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",4980.564,4041.266"
"04/20/2018 07:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 07:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 07:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 07:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",176329.033,651610.492"
"04/20/2018 07:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",553172.179,71332.076"
"04/20/2018 07:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",11679.089,10268.042"
"04/20/2018 07:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 07:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",174608.675,629884.224"
"04/20/2018 07:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 07:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/20/2018 07:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 07:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",524635.571,60204.814"
"04/20/2018 07:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",12581.128,11447.973"
"04/20/2018 07:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",110248.25,358793.116"
"04/20/2018 07:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",11119.54,11186.758"
"04/20/2018 07:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 07:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 07:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",301091.625,45525.381"
"04/20/2018 07:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 07:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 07:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/20/2018 07:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",106566.75,411406.606"
"04/20/2018 07:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",347720.432,42358.977"
"04/20/2018 07:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",8045.678,7027.033"
"04/20/2018 07:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 07:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.037,0.256"
"04/20/2018 07:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.337,0.261"
"04/20/2018 07:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",230231.651,892928.889"
"04/20/2018 07:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",759701.31,92933.711"
"04/20/2018 07:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",19463.619,17681.493"
"04/20/2018 07:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 07:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",220552.271,755151.81"
"04/20/2018 07:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/20/2018 07:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 07:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 07:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",627616.314,82573.895"
"04/20/2018 07:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",18594.903,16923.422"
"04/20/2018 07:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",141721.47,482736.487"
"04/20/2018 07:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",18188.855,17411.67"
"04/20/2018 07:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 07:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 07:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",403926.125,56451.999"
"04/20/2018 07:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 07:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 07:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/20/2018 08:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/20/2018 08:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",124178.775,470121.391"
"04/20/2018 08:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",391026.714,45525.009"
"04/20/2018 08:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",13659.352,12293.128"
"04/20/2018 08:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 08:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 08:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 08:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",270595.964,960110.136"
"04/20/2018 08:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",801033.615,105246.302"
"04/20/2018 08:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",30089.555,28234.618"
"04/20/2018 08:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/20/2018 08:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",247956.815,826770.24"
"04/20/2018 08:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.027,1.026"
"04/20/2018 08:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 08:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/20/2018 08:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",675038.203,85927.361"
"04/20/2018 08:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",27915.017,25825.091"
"04/20/2018 08:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",180812.92,610170.875"
"04/20/2018 08:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",30036.66,28447.198"
"04/20/2018 08:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/20/2018 08:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/20/2018 08:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",504059.78,67308.569"
"04/20/2018 08:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 08:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/20/2018 08:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/20/2018 08:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.033,0.256"
"04/20/2018 08:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/20/2018 08:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",144518.074,491377.268"
"04/20/2018 08:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",398209.741,49773.393"
"04/20/2018 08:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",20190.898,18652.345"
"04/20/2018 08:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/20/2018 08:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
